12749,Civic Center/Tenderloin,Financial District,128
12750,Financial District,Financial District,150
12751,Hayes Valley,Mission,352
12752,SOMA,Western Addition/NOPA,364
12753,SOMA,Western Addition/NOPA,104
12754,SOMA,Civic Center/Tenderloin,300
12755,SOMA,Civic Center/Tenderloin,380
12756,SOMA,Civic Center/Tenderloin,148
12757,Civic Center/Tenderloin,Civic Center/Tenderloin,192
12758,Civic Center/Tenderloin,SOMA,176
12759,Civic Center/Tenderloin,SOMA,388
12760,Mission,SOMA,412
12761,Castro,Mission,198
12762,Castro,Mission,320
12763,Mission,SOMA,148
12764,SOMA,Financial District,281
12765,Potrero Hill,Civic Center/Tenderloin,476
12766,Marina/Cow Hollow,Russian Hill,246
12767,Civic Center/Tenderloin,SOMA,444
12768,Civic Center/Tenderloin,SOMA,180
12769,Civic Center/Tenderloin,SOMA,452
12770,Civic Center/Tenderloin,Marina/Cow Hollow,520
12771,SOMA,SOMA,272
12772,Twin Peaks,Castro,348
12773,Pacific Heights,Potrero Hill,312
12774,Nob Hill,North Beach/Telegraph Hill,220
12775,Nob Hill,North Beach/Telegraph Hill,1124
12776,Nob Hill,Pacific Heights,176
12777,SOMA,Financial District,172
12778,Financial District,Hayes Valley,416
12779,Castro,Mission,304
12780,Financial District,Union Square,300
12781,Civic Center/Tenderloin,SOMA,488
12782,SOMA,SOMA,186
12783,Inner Richmond,Hayes Valley,604
12784,Civic Center/Tenderloin,Pacific Heights,568
12785,Castro,Marina/Cow Hollow,648
12787,Castro,Marina/Cow Hollow,552
12788,SOMA,Mission,256
12789,Bayview/Hunters Point,Dogpatch,164
12790,Pacific Heights,Pacific Heights,304
12791,Marina/Cow Hollow,Marina/Cow Hollow,168
12792,SOMA,SOMA,102
12793,Bernal Heights,Potrero Hill,156
12794,SOMA,Civic Center/Tenderloin,400
12795,SOMA,Western Addition/NOPA,376
12796,Western Addition/NOPA,Western Addition/NOPA,180
12797,Marina/Cow Hollow,Russian Hill,150
12798,Marina/Cow Hollow,Russian Hill,180
12799,SOMA,SOMA,332
12800,Hayes Valley,Hayes Valley,116
12801,Hayes Valley,SOMA,448
12802,Financial District,SOMA,160
12803,Financial District,SOMA,320
12804,Marina/Cow Hollow,Russian Hill,324
12805,Marina/Cow Hollow,Russian Hill,532
12806,Civic Center/Tenderloin,SOMA,108
12807,Castro,Castro,116
12809,Chinatown,North Beach/Telegraph Hill,136
12810,Chinatown,North Beach/Telegraph Hill,192
12811,Mission,Mission,272
12812,Western Addition/NOPA,Western Addition/NOPA,112
12813,Western Addition/NOPA,Hayes Valley,396
12814,Pacific Heights,Western Addition/NOPA,210
12815,Civic Center/Tenderloin,Civic Center/Tenderloin,288
12816,Civic Center/Tenderloin,Civic Center/Tenderloin,372
12817,SOMA,SOMA,188
12818,Russian Hill,Nob Hill,168
12819,Potrero Hill,Potrero Hill,196
12820,Potrero Hill,Potrero Hill,432
12821,Marina/Cow Hollow,Marina/Cow Hollow,204
12822,Mission,Bernal Heights,40
12823,Mission,Mission,132
12824,Potrero Hill,SOMA,300
12825,Castro,Castro,168
12826,Civic Center/Tenderloin,Civic Center/Tenderloin,240
12827,Pacific Heights,Nob Hill,244
12828,North Beach/Telegraph Hill,Fisherman's Wharf,132
12829,Russian Hill,Pacific Heights,312
12830,SOMA,Mission,264
12831,Western Addition/NOPA,Mission,760
12832,Civic Center/Tenderloin,Pacific Heights,244
12833,SOMA,SOMA,144
12834,SOMA,SOMA,172
12835,Western Addition/NOPA,Haight-Ashbury,272
12836,SOMA,North Beach/Telegraph Hill,176
12837,SOMA,North Beach/Telegraph Hill,128
12838,SOMA,SOMA,300
12839,Mission,Mission,168
12840,Union Square,Laurel Heights,508
12841,Financial District,SOMA,320
12842,Pacific Heights,Laurel Heights,288
12843,Pacific Heights,Laurel Heights,162
12844,SOMA,Mission,824
12845,Bernal Heights,Portola,288
12846,Financial District,Financial District,18
12847,Financial District,Financial District,208
12848,Marina/Cow Hollow,Hayes Valley,492
12849,Pacific Heights,Western Addition/NOPA,292
12850,Financial District,SOMA,210
12851,Mission,Mission,260
12852,Mission,Castro,176
12853,Marina/Cow Hollow,Russian Hill,148
12854,SOMA,SOMA,200
12855,Mission,SOMA,196
12856,Western Addition/NOPA,Russian Hill,924
12857,SOMA,SOMA,148
12858,SOMA,SOMA,140
12859,Civic Center/Tenderloin,SOMA,300
12860,Mission,Mission,240
12861,SOMA,SOMA,224
12862,Castro,Castro,222
12863,Civic Center/Tenderloin,Western Addition/NOPA,280
12864,SOMA,SOMA,148
12865,Castro,Mission,292
12866,SOMA,SOMA,252
12867,SOMA,SOMA,150
12868,Mission,Mission,660
12869,Western Addition/NOPA,Pacific Heights,256
12870,North Beach/Telegraph Hill,Financial District,172
12871,North Beach/Telegraph Hill,Financial District,1038
12872,Laurel Heights,Marina/Cow Hollow,720
12873,Marina/Cow Hollow,Marina/Cow Hollow,112
12875,Civic Center/Tenderloin,SOMA,156
12876,Haight-Ashbury,Castro,84
12877,SOMA,Nob Hill,744
12878,Castro,Union Square,608
12879,Hayes Valley,Castro,236
12880,Civic Center/Tenderloin,Pacific Heights,246
12881,Financial District,Castro,488
12882,SOMA,SOMA,204
12883,North Beach/Telegraph Hill,Marina/Cow Hollow,564
12884,Union Square,Pacific Heights,280
12885,SOMA,Noe Valley,500
12886,Potrero Hill,Diamond Heights,632
12887,Union Square,Union Square,156
12888,Potrero Hill,Potrero Hill,232
12889,Bayview/Hunters Point,Mission,612
12890,Lower Haight,Pacific Heights,288
12891,Hayes Valley,Castro,232
12892,Hayes Valley,Castro,312
12893,Pacific Heights,Western Addition/NOPA,224
12894,Marina/Cow Hollow,Pacific Heights,172
12895,SOMA,SOMA,304
12896,Financial District,Financial District,176
12897,Financial District,Financial District,372
12898,SOMA,SOMA,282
12899,Union Square,North Beach/Telegraph Hill,396
12900,Hayes Valley,Potrero Hill,284
12901,Embarcadero,Fisherman's Wharf,137
12902,Mission,Noe Valley,304
12903,Potrero Hill,SOMA,284
12904,Pacific Heights,Laurel Heights,264
12905,Financial District,Pacific Heights,440
12906,Financial District,Financial District,280
12907,SOMA,North Beach/Telegraph Hill,280
12908,Civic Center/Tenderloin,Marina/Cow Hollow,287
12909,Civic Center/Tenderloin,Financial District,292
12910,Marina/Cow Hollow,Pacific Heights,180
12911,SOMA,SOMA,244
12912,Nob Hill,Nob Hill,156
12913,Nob Hill,Nob Hill,1232
12914,Potrero Hill,SOMA,144
12915,SOMA,Mission,272
12916,SOMA,Mission,188
12917,SOMA,Mission,150
12918,Embarcadero,Embarcadero,186
12919,Financial District,North Beach/Telegraph Hill,216
12920,Castro,Potrero Hill,416
12921,Mission,Castro,258
12922,Financial District,Financial District,228
12923,Western Addition/NOPA,Inner Sunset,440
12924,Civic Center/Tenderloin,Hayes Valley,348
12925,Mission,Potrero Hill,372
12926,SOMA,SOMA,228
12927,Pacific Heights,Marina/Cow Hollow,184
12928,Western Addition/NOPA,Pacific Heights,144
12929,Pacific Heights,Pacific Heights,204
12930,SOMA,Union Square,282
12931,Castro,Western Addition/NOPA,388
12932,SOMA,SOMA,288
12933,Marina/Cow Hollow,Marina/Cow Hollow,704
12934,SOMA,Civic Center/Tenderloin,240
12935,SOMA,Civic Center/Tenderloin,375
12936,SOMA,Civic Center/Tenderloin,196
12937,SOMA,Pacific Heights,400
12938,Hayes Valley,Mission,162
12939,Civic Center/Tenderloin,SOMA,88
12940,Potrero Hill,SOMA,248
12941,SOMA,Financial District,138
12942,Pacific Heights,Western Addition/NOPA,210
12943,SOMA,SOMA,424
12944,SOMA,Financial District,132
12945,SOMA,SOMA,162
12946,Civic Center/Tenderloin,SOMA,100
12947,Bernal Heights,Bernal Heights,320
12948,Pacific Heights,Laurel Heights,308
12949,SOMA,Potrero Hill,280
12950,SOMA,Potrero Hill,248
12951,Civic Center/Tenderloin,Civic Center/Tenderloin,208
12952,SOMA,Union Square,320
12953,SOMA,Union Square,292
12954,Financial District,North Beach/Telegraph Hill,312
12955,Marina/Cow Hollow,Marina/Cow Hollow,166
12956,Mission,Hayes Valley,432
12957,Mission,Hayes Valley,684
12958,Potrero Hill,Fisherman's Wharf,744
12959,Potrero Hill,Fisherman's Wharf,162
12960,SOMA,SOMA,204
12961,Western Addition/NOPA,Laurel Heights,204
12962,Pacific Heights,Marina/Cow Hollow,440
12963,SOMA,SOMA,396
12964,Pacific Heights,Outer Richmond,448
12965,Hayes Valley,Hayes Valley,240
12966,SOMA,SOMA,192
12967,SOMA,SOMA,184
12968,SOMA,SOMA,213
12969,Russian Hill,Fisherman's Wharf,216
12970,Potrero Hill,Castro,252
12971,Nob Hill,Pacific Heights,198
12972,Civic Center/Tenderloin,SOMA,304
12973,Civic Center/Tenderloin,Pacific Heights,168
12974,Russian Hill,Nob Hill,152
12975,Castro,Noe Valley,364
12976,Potrero Hill,Potrero Hill,100
12977,Pacific Heights,Pacific Heights,208
12979,Mission,Mission,132
12980,Financial District,SOMA,244
12981,Mission,Castro,280
12982,SOMA,Mission,616
12983,SOMA,Financial District,216
12984,SOMA,Nob Hill,236
12985,Union Square,SOMA,156
12986,SOMA,Marina/Cow Hollow,536
12987,Financial District,SOMA,132
12988,Civic Center/Tenderloin,Civic Center/Tenderloin,144
12989,Laurel Heights,Laurel Heights,204
12990,Civic Center/Tenderloin,Marina/Cow Hollow,620
12991,SOMA,Union Square,196
12992,Bayview/Hunters Point,Mission,180
12993,Mission,SOMA,176
12994,SOMA,Potrero Hill,240
12995,Union Square,Financial District,128
12996,SOMA,SOMA,360
12997,SOMA,SOMA,726
12998,Chinatown,SOMA,708
12999,Mission,Mission,168
13000,SOMA,North Beach/Telegraph Hill,372
13001,Mission,Hayes Valley,276
13002,Western Addition/NOPA,Laurel Heights,292
13003,Western Addition/NOPA,Laurel Heights,702
13004,Hayes Valley,Castro,192
13005,Haight-Ashbury,Castro,208
13006,Outer Sunset,Outer Sunset,124
13007,SOMA,Financial District,258
13008,Civic Center/Tenderloin,Union Square,128
13009,SOMA,SOMA,160
13011,SOMA,Mission,252
13012,SOMA,SOMA,322
13013,SOMA,SOMA,138
13014,SOMA,Castro,748
13015,Bayview/Hunters Point,Mission,364
13016,Western Addition/NOPA,Mission,196
13017,Financial District,Financial District,120
13018,Western Addition/NOPA,Hayes Valley,78
13019,Western Addition/NOPA,Hayes Valley,181
13020,Western Addition/NOPA,Hayes Valley,324
13021,Marina/Cow Hollow,Pacific Heights,324
13022,Union Square,Union Square,150
13023,North Beach/Telegraph Hill,Fisherman's Wharf,176
13024,Union Square,SOMA,476
13025,Civic Center/Tenderloin,SOMA,318
13026,Pacific Heights,Outer Richmond,648
13027,Union Square,SOMA,220
13028,Hayes Valley,SOMA,456
13029,Civic Center/Tenderloin,Mission,236
13030,Western Addition/NOPA,Inner Richmond,198
13031,Financial District,Financial District,180
13032,Inner Richmond,Castro,576
13033,Mission,Mission,288
13034,SOMA,Civic Center/Tenderloin,340
13035,Civic Center/Tenderloin,Castro,348
13036,SOMA,SOMA,172
13037,Financial District,Civic Center/Tenderloin,456
13038,Financial District,Civic Center/Tenderloin,200
13039,Pacific Heights,Russian Hill,200
13040,Mission,Mission,136
13041,Mission,Mission,536
13042,Civic Center/Tenderloin,Pacific Heights,246
13043,Financial District,SOMA,324
13044,Russian Hill,Pacific Heights,144
13046,Castro,Western Addition/NOPA,367
13047,Castro,Western Addition/NOPA,244
13048,SOMA,Western Addition/NOPA,516
13049,Civic Center/Tenderloin,Financial District,308
13050,Western Addition/NOPA,Inner Richmond,140
13051,Mission,Mission,280
13052,Noe Valley,Mission,228
13053,Financial District,SOMA,260
13054,SOMA,SOMA,240
13055,Western Addition/NOPA,Bernal Heights,1356
13056,Western Addition/NOPA,Bernal Heights,730
13057,Civic Center/Tenderloin,Mission,596
13058,Inner Richmond,Outer Richmond,136
13059,Hayes Valley,Mission,345
13060,Mission,Lower Haight,378
13061,Mission,Lower Haight,584
13062,Civic Center/Tenderloin,SOMA,172
13063,SOMA,Mission,484
13064,Pacific Heights,Hayes Valley,360
13065,SOMA,Hayes Valley,340
13066,SOMA,SOMA,252
13067,Civic Center/Tenderloin,SOMA,200
13068,Outer Richmond,Outer Richmond,324
13069,Inner Richmond,Castro,492
13070,SOMA,Mission,300
13071,Marina/Cow Hollow,Marina/Cow Hollow,328
13072,Marina/Cow Hollow,Marina/Cow Hollow,216
13073,Marina/Cow Hollow,Marina/Cow Hollow,152
13074,Castro,Castro,160
13075,SOMA,Castro,476
13076,Mission,Western Addition/NOPA,376
13077,Western Addition/NOPA,Haight-Ashbury,344
13078,Western Addition/NOPA,Western Addition/NOPA,128
13079,Potrero Hill,Mission,228
13080,Hayes Valley,Mission,260
13081,Western Addition/NOPA,Civic Center/Tenderloin,360
13082,SOMA,Hayes Valley,449
13083,Castro,Mission,304
13084,SOMA,Mission,340
13086,Financial District,North Beach/Telegraph Hill,160
13087,Mission,Pacific Heights,392
13088,Pacific Heights,Russian Hill,348
13089,Marina/Cow Hollow,Russian Hill,540
13090,Nob Hill,Civic Center/Tenderloin,388
13091,Mission,Castro,264
13092,Nob Hill,Civic Center/Tenderloin,388
13093,Mission,Lower Haight,500
13094,Mission,Lower Haight,228
13095,SOMA,SOMA,440
13096,Mission,Potrero Hill,216
13097,Financial District,SOMA,528
13098,SOMA,Union Square,148
13099,Western Addition/NOPA,Castro,388
13100,SOMA,SOMA,152
13101,SOMA,SOMA,224
13102,Pacific Heights,Marina/Cow Hollow,512
13103,Hayes Valley,Castro,162
13104,SOMA,Hayes Valley,216
13105,SOMA,Hayes Valley,232
13106,Russian Hill,Russian Hill,136
13107,Fisherman's Wharf,North Beach/Telegraph Hill,156
13108,SOMA,Nob Hill,424
13109,Civic Center/Tenderloin,Civic Center/Tenderloin,248
13110,Russian Hill,SOMA,450
13111,SOMA,SOMA,156
13112,SOMA,SOMA,384
13113,Civic Center/Tenderloin,Haight-Ashbury,312
13114,SOMA,SOMA,324
13115,SOMA,Potrero Hill,268
13116,Pacific Heights,Financial District,408
13117,Financial District,Pacific Heights,402
13118,Financial District,Pacific Heights,284
13119,Western Addition/NOPA,Pacific Heights,324
13120,Civic Center/Tenderloin,Pacific Heights,296
13121,SOMA,Castro,344
13122,SOMA,SOMA,152
13123,SOMA,SOMA,184
13124,Hayes Valley,Union Square,344
13125,Hayes Valley,Union Square,390
13126,Mission,Noe Valley,198
13127,Castro,Noe Valley,372
13128,Pacific Heights,Civic Center/Tenderloin,224
13129,Outer Richmond,Outer Richmond,176
13130,Lower Haight,Lower Haight,148
13131,Mission,Castro,136
13132,Mission,Castro,270
13133,SOMA,Marina/Cow Hollow,544
13134,SOMA,Marina/Cow Hollow,368
13135,SOMA,Marina/Cow Hollow,112
13136,SOMA,Mission,336
13137,Marina/Cow Hollow,Marina/Cow Hollow,168
13138,Civic Center/Tenderloin,Castro,560
13139,Mission,Mission,192
13140,Pacific Heights,Nob Hill,268
13141,SOMA,Pacific Heights,1028
13142,SOMA,Hayes Valley,260
13143,Mission,SOMA,320
13144,Castro,Mission,240
13145,Marina/Cow Hollow,Fisherman's Wharf,114
13146,Western Addition/NOPA,Western Addition/NOPA,480
13147,SOMA,SOMA,180
13148,Mission,Pacific Heights,508
13149,Western Addition/NOPA,Western Addition/NOPA,136
13150,Civic Center/Tenderloin,SOMA,228
13151,SOMA,SOMA,168
13152,Civic Center/Tenderloin,Laurel Heights,444
13153,Civic Center/Tenderloin,Laurel Heights,180
13154,Laurel Heights,Inner Richmond,150
13155,Laurel Heights,Inner Richmond,414
13156,SOMA,Potrero Hill,324
13157,Civic Center/Tenderloin,Hayes Valley,228
13158,SOMA,Mission,444
13159,SOMA,Castro,468
13160,Pacific Heights,Laurel Heights,150
13161,Nob Hill,Pacific Heights,168
13162,Hayes Valley,SOMA,168
13163,Hayes Valley,SOMA,168
13164,Laurel Heights,Pacific Heights,208
13165,Pacific Heights,Potrero Hill,612
13166,Financial District,Financial District,324
13167,Nob Hill,Civic Center/Tenderloin,196
13168,Nob Hill,Civic Center/Tenderloin,820
13169,SOMA,SOMA,180
13170,Pacific Heights,Haight-Ashbury,234
13171,Chinatown,SOMA,352
13172,Chinatown,SOMA,648
13174,Chinatown,SOMA,196
13175,Chinatown,SOMA,628
13176,Pacific Heights,Western Addition/NOPA,360
13177,Marina/Cow Hollow,Western Addition/NOPA,596
13178,Marina/Cow Hollow,Western Addition/NOPA,432
13179,Embarcadero,North Beach/Telegraph Hill,216
13180,Marina/Cow Hollow,Civic Center/Tenderloin,270
13181,SOMA,SOMA,164
13182,Laurel Heights,Pacific Heights,152
13183,Laurel Heights,Pacific Heights,636
13184,SOMA,Financial District,192
13185,Union Square,SOMA,272
13186,Civic Center/Tenderloin,SOMA,160
13187,Civic Center/Tenderloin,SOMA,516
13188,SOMA,SOMA,548
13189,Western Addition/NOPA,Hayes Valley,148
13190,Lower Haight,Mission,316
13191,SOMA,Union Square,128
13192,Chinatown,SOMA,268
13193,Western Addition/NOPA,Mission,288
13194,Western Addition/NOPA,Mission,168
13195,Western Addition/NOPA,Mission,636
13196,Western Addition/NOPA,Mission,408
13197,Civic Center/Tenderloin,SOMA,336
13198,Civic Center/Tenderloin,SOMA,304
13199,Marina/Cow Hollow,Marina/Cow Hollow,198
13200,Inner Richmond,Western Addition/NOPA,192
13201,Fisherman's Wharf,Fisherman's Wharf,306
13202,Civic Center/Tenderloin,Pacific Heights,192
13203,Union Square,North Beach/Telegraph Hill,198
13204,SOMA,SOMA,180
13205,SOMA,SOMA,448
13206,SOMA,SOMA,128
13207,SOMA,SOMA,572
13208,SOMA,SOMA,232
13209,SOMA,SOMA,210
13210,Diamond Heights,Twin Peaks,336
13211,Castro,Western Addition/NOPA,475
13212,Castro,Mission,196
13213,Castro,Mission,456
13214,SOMA,SOMA,436
13215,SOMA,Marina/Cow Hollow,618
13216,SOMA,SOMA,112
13217,Civic Center/Tenderloin,North Beach/Telegraph Hill,328
13218,SOMA,Mission,188
13219,Mission,Mission,188
13220,Mission,Mission,780
13221,Pacific Heights,Western Addition/NOPA,408
13222,Financial District,Marina/Cow Hollow,332
13223,SOMA,Potrero Hill,296
13224,SOMA,Potrero Hill,360
13225,SOMA,Potrero Hill,568
13226,Civic Center/Tenderloin,SOMA,188
13227,Mission,Potrero Hill,284
13228,Castro,Noe Valley,432
13229,Civic Center/Tenderloin,Civic Center/Tenderloin,174
13230,Mission,Western Addition/NOPA,436
13231,Mission,Western Addition/NOPA,776
13232,Financial District,SOMA,724
13233,Financial District,Financial District,156
13234,Pacific Heights,Union Square,340
13235,SOMA,Financial District,428
13236,Inner Richmond,Civic Center/Tenderloin,580
13237,Civic Center/Tenderloin,Mission,232
13238,Civic Center/Tenderloin,Mission,630
13239,Castro,Western Addition/NOPA,356
13240,Union Square,Union Square,436
13241,North Beach/Telegraph Hill,Marina/Cow Hollow,228
13242,Nob Hill,Financial District,224
13243,SOMA,SOMA,148
13244,Civic Center/Tenderloin,Civic Center/Tenderloin,164
13245,Nob Hill,Russian Hill,150
13246,Union Square,Nob Hill,124
13247,SOMA,SOMA,152
13248,SOMA,SOMA,1104
13249,Bernal Heights,Visitacion Valley,164
13250,SOMA,SOMA,216
13251,Mission,Mission,164
13252,Mission,Lower Haight,294
13254,Civic Center/Tenderloin,SOMA,184
13255,Pacific Heights,Nob Hill,148
13256,Civic Center/Tenderloin,SOMA,160
13257,SOMA,SOMA,152
13258,SOMA,SOMA,240
13259,SOMA,SOMA,464
13260,SOMA,Financial District,150
13261,Castro,Bernal Heights,546
13262,SOMA,SOMA,228
13263,Pacific Heights,Pacific Heights,112
13264,SOMA,SOMA,164
13265,Potrero Hill,Mission,152
13266,Financial District,SOMA,288
13267,North Beach/Telegraph Hill,Pacific Heights,772
13268,Hayes Valley,Castro,304
13269,Embarcadero,SOMA,216
13270,SOMA,Hayes Valley,308
13271,SOMA,SOMA,264
13272,Pacific Heights,Inner Richmond,428
13273,SOMA,Mission,200
13274,Pacific Heights,Western Addition/NOPA,252
13275,Pacific Heights,Hayes Valley,256
13276,Western Addition/NOPA,Marina/Cow Hollow,676
13277,Western Addition/NOPA,Marina/Cow Hollow,216
13278,Union Square,Financial District,124
13279,Hayes Valley,Potrero Hill,216
13280,Union Square,Union Square,128
13281,Marina/Cow Hollow,Pacific Heights,196
13282,SOMA,Western Addition/NOPA,500
13283,Bayview/Hunters Point,Bernal Heights,332
13284,Western Addition/NOPA,Pacific Heights,260
13285,Western Addition/NOPA,Pacific Heights,788
13286,Civic Center/Tenderloin,Russian Hill,404
13287,Castro,Castro,236
13288,Castro,Castro,252
13289,Pacific Heights,Hayes Valley,368
13290,SOMA,Financial District,324
13291,SOMA,Financial District,528
13292,North Beach/Telegraph Hill,Financial District,404
13293,Civic Center/Tenderloin,Union Square,336
13294,Nob Hill,Laurel Heights,264
13295,Civic Center/Tenderloin,Mission,548
13296,Civic Center/Tenderloin,Hayes Valley,132
13297,Marina/Cow Hollow,Pacific Heights,152
13299,Haight-Ashbury,Inner Richmond,456
13300,Western Addition/NOPA,Pacific Heights,246
13301,Embarcadero,SOMA,228
13302,Russian Hill,Marina/Cow Hollow,148
13303,Russian Hill,North Beach/Telegraph Hill,164
13304,Bayview/Hunters Point,Marina/Cow Hollow,776
13305,Marina/Cow Hollow,Castro,798
13306,Union Square,Union Square,148
13307,SOMA,Mission,248
13308,Hayes Valley,Inner Sunset,672
13309,Castro,Haight-Ashbury,440
13310,SOMA,SOMA,436
13311,Marina/Cow Hollow,Marina/Cow Hollow,174
13312,Hayes Valley,Pacific Heights,188
13313,Civic Center/Tenderloin,Marina/Cow Hollow,318
13314,Russian Hill,Western Addition/NOPA,620
13315,Pacific Heights,Financial District,380
13316,Pacific Heights,Marina/Cow Hollow,264
13317,Russian Hill,Marina/Cow Hollow,216
13318,Mission,Hayes Valley,370
13319,Financial District,North Beach/Telegraph Hill,196
13320,Outer Sunset,Lower Haight,652
13321,SOMA,SOMA,152
13322,SOMA,SOMA,300
13323,Mission,Twin Peaks,316
13324,Mission,Twin Peaks,140
13325,Civic Center/Tenderloin,Potrero Hill,549
13326,Union Square,SOMA,200
13327,SOMA,SOMA,388
13328,SOMA,SOMA,216
13329,Mission,Mission,256
13330,Bayview/Hunters Point,Potrero Hill,180
13331,Potrero Hill,Mission,184
13332,Potrero Hill,Mission,208
13333,Potrero Hill,Mission,392
13334,SOMA,Potrero Hill,324
13335,Castro,SOMA,1040
13336,Civic Center/Tenderloin,Union Square,152
13337,Civic Center/Tenderloin,Union Square,656
13338,Laurel Heights,Western Addition/NOPA,204
13339,Nob Hill,Marina/Cow Hollow,152
13340,Hayes Valley,Castro,292
13341,Hayes Valley,Castro,126
13342,Mission,Civic Center/Tenderloin,300
13343,SOMA,North Beach/Telegraph Hill,642
13344,Civic Center/Tenderloin,SOMA,220
13345,Civic Center/Tenderloin,SOMA,592
13346,SOMA,Civic Center/Tenderloin,352
13347,SOMA,Civic Center/Tenderloin,536
13348,Western Addition/NOPA,Western Addition/NOPA,116
13349,Western Addition/NOPA,Castro,545
13350,Civic Center/Tenderloin,SOMA,316
13351,Financial District,SOMA,180
13352,Mission,Mission,162
13353,Castro,Mission,186
13354,SOMA,Civic Center/Tenderloin,172
13355,Western Addition/NOPA,Lower Haight,168
13356,Bayview/Hunters Point,Civic Center/Tenderloin,756
13357,Bayview/Hunters Point,Civic Center/Tenderloin,1136
13358,Western Addition/NOPA,Marina/Cow Hollow,500
13359,SOMA,SOMA,160
13360,SOMA,Mission,344
13361,Hayes Valley,Mission,426
13362,Bayview/Hunters Point,Potrero Hill,408
13363,Russian Hill,Nob Hill,236
13364,SOMA,Western Addition/NOPA,692
13365,Civic Center/Tenderloin,SOMA,276
13366,Western Addition/NOPA,Pacific Heights,402
13367,SOMA,Potrero Hill,222
13368,Nob Hill,Russian Hill,270
13369,Pacific Heights,Pacific Heights,114
13370,Civic Center/Tenderloin,Civic Center/Tenderloin,452
13371,Embarcadero,Financial District,352
13372,Civic Center/Tenderloin,Financial District,52
13373,Civic Center/Tenderloin,Financial District,144
13374,Hayes Valley,SOMA,316
13375,SOMA,Diamond Heights,528
13376,Laurel Heights,Lower Haight,252
13377,SOMA,Hayes Valley,276
13378,SOMA,SOMA,108
13379,SOMA,Chinatown,216
13380,SOMA,Chinatown,174
13381,SOMA,SOMA,396
13382,Civic Center/Tenderloin,Union Square,176
13383,Financial District,SOMA,108
13384,Financial District,SOMA,96
13385,Financial District,SOMA,412
13386,SOMA,SOMA,204
13387,SOMA,Bernal Heights,444
13388,SOMA,Bernal Heights,408
13389,SOMA,SOMA,264
13390,Pacific Heights,Marina/Cow Hollow,212
13391,Marina/Cow Hollow,Outer Richmond,932
13392,Civic Center/Tenderloin,Nob Hill,156
13393,Bayview/Hunters Point,Potrero Hill,196
13394,SOMA,SOMA,232
13395,Civic Center/Tenderloin,Pacific Heights,192
13396,SOMA,SOMA,212
13397,SOMA,Dogpatch,416
13398,SOMA,Dogpatch,222
13399,SOMA,Civic Center/Tenderloin,176
13400,Civic Center/Tenderloin,Marina/Cow Hollow,172
13401,Castro,Noe Valley,222
13402,Union Square,Financial District,300
13403,SOMA,Nob Hill,520
13404,Marina/Cow Hollow,Western Addition/NOPA,284
13405,Financial District,Financial District,120
13406,Marina/Cow Hollow,SOMA,544
13407,Financial District,SOMA,168
13408,Financial District,SOMA,204
13409,Financial District,Union Square,360
13410,Hayes Valley,Western Addition/NOPA,376
13411,Hayes Valley,Western Addition/NOPA,444
13412,Marina/Cow Hollow,Pacific Heights,185
13413,Marina/Cow Hollow,Pacific Heights,432
13414,Civic Center/Tenderloin,SOMA,356
13415,Civic Center/Tenderloin,SOMA,160
13416,Union Square,SOMA,385
13417,Civic Center/Tenderloin,Financial District,930
13418,Union Square,Financial District,180
13419,SOMA,SOMA,508
13420,Laurel Heights,Western Addition/NOPA,288
13421,Marina/Cow Hollow,Pacific Heights,208
13422,Marina/Cow Hollow,Marina/Cow Hollow,92
13423,Civic Center/Tenderloin,Nob Hill,200
13424,SOMA,Western Addition/NOPA,432
13425,SOMA,Mission,748
13426,SOMA,Potrero Hill,248
13427,Financial District,North Beach/Telegraph Hill,316
13428,SOMA,SOMA,140
13429,Civic Center/Tenderloin,Western Addition/NOPA,240
13430,Financial District,North Beach/Telegraph Hill,270
13431,Russian Hill,Fisherman's Wharf,204
13432,Russian Hill,Fisherman's Wharf,572
13433,North Beach/Telegraph Hill,SOMA,379
13434,Mission,Western Addition/NOPA,312
13435,Mission,Western Addition/NOPA,624
13436,Laurel Heights,Laurel Heights,672
13437,SOMA,Russian Hill,600
13438,SOMA,Pacific Heights,404
13439,Civic Center/Tenderloin,North Beach/Telegraph Hill,480
13440,Civic Center/Tenderloin,North Beach/Telegraph Hill,184
13441,SOMA,SOMA,188
13442,SOMA,Hayes Valley,404
13443,SOMA,SOMA,252
13444,SOMA,SOMA,256
13445,SOMA,SOMA,144
13446,Hayes Valley,Mission,224
13447,Western Addition/NOPA,Hayes Valley,294
13448,SOMA,SOMA,228
13449,Civic Center/Tenderloin,Pacific Heights,220
13450,Western Addition/NOPA,Western Addition/NOPA,496
13451,SOMA,Financial District,204
13452,SOMA,Financial District,176
13453,SOMA,Civic Center/Tenderloin,164
13454,Civic Center/Tenderloin,Mission,696
13455,Pacific Heights,Outer Richmond,640
13456,Mission,Potrero Hill,320
13457,Mission,Bernal Heights,162
13458,Financial District,SOMA,472
13459,SOMA,SOMA,376
13460,Pacific Heights,Pacific Heights,112
13461,SOMA,SOMA,332
13462,SOMA,SOMA,140
13463,Hayes Valley,Castro,428
13464,Hayes Valley,Castro,204
13465,SOMA,Potrero Hill,212
13466,Union Square,Hayes Valley,548
13467,SOMA,Western Addition/NOPA,403
13468,SOMA,Western Addition/NOPA,196
